Sample in Buffer,Sample in Window,TRIGGER,Brik1_u/PilotImag[17:0],Brik1_u/PilotReal[17:0]
61371,61371,0,98720,83582
61372,61372,0,104805,75786
61373,61373,0,104805,75786
61374,61374,0,104805,75786
61375,61375,0,104805,75786
61376,61376,0,100580,62305
61377,61377,0,100580,62305
61378,61378,0,100580,62305
61379,61379,0,100580,62305
61380,61380,0,96921,68965
61381,61381,0,96921,68965
61382,61382,0,96921,68965
61383,61383,0,96921,68965
61384,61384,0,91672,63869
61385,61385,0,91672,63869
61386,61386,0,91672,63869
61387,61387,0,91672,63869
61388,61388,0,79307,88155
61389,61389,0,79307,88155
61390,61390,0,79307,88155
61391,61391,0,79307,88155
61392,61392,0,79307,88155
61393,61393,0,79307,88155
61394,61394,0,79307,88155
61395,61395,0,79307,88155
61396,61396,0,32790,123567
61397,61397,0,32790,123567
61398,61398,0,32790,123567
61399,61399,0,32790,123567
61400,61400,0,-15922,121568
61401,61401,0,-15922,121568
61402,61402,0,-15922,121568
61403,61403,0,-15922,121568
61404,61404,0,-41571,110328
61405,61405,0,-41571,110328
61406,61406,0,-41571,110328
61407,61407,0,-41571,110328
61408,61408,0,-67082,101987
61409,61409,0,-67082,101987
61410,61410,0,-67082,101987
61411,61411,0,-67082,101987
61412,61412,0,-72456,90409
61413,61413,0,-72456,90409
61414,61414,0,-72456,90409
61415,61415,0,-72456,90409
61416,61416,0,-75973,91673
61417,61417,0,-75973,91673
61418,61418,0,-75973,91673
61419,61419,0,-75973,91673
61420,61420,0,-71227,89665
61421,61421,0,-71227,89665
61422,61422,0,-71227,89665
61423,61423,0,-71227,89665
61424,61424,0,-57456,97750
61425,61425,0,-57456,97750
61426,61426,0,-57456,97750
61427,61427,0,-57456,97750
61428,61428,0,-57456,97750
61429,61429,0,-57456,97750
61430,61430,0,-57456,97750
61431,61431,0,-57456,97750
61432,61432,0,7134,131071
61433,61433,0,7134,131071
61434,61434,0,7134,131071
61435,61435,0,7134,131071
61436,61436,0,51872,131071
61437,61437,0,51872,131071
61438,61438,0,51872,131071
61439,61439,0,51872,131071
61440,61440,0,92109,92002
61441,61441,0,92109,92002
61442,61442,0,92109,92002
61443,61443,0,92109,92002
61444,61444,0,128699,48138
61445,61445,0,128699,48138
61446,61446,0,128699,48138
61447,61447,0,128699,48138
61448,61448,0,123502,-5560
61449,61449,0,123502,-5560
61450,61450,0,123502,-5560
61451,61451,0,123502,-5560
61452,61452,0,119985,-50454
61453,61453,0,119985,-50454
61454,61454,0,119985,-50454
61455,61455,0,119985,-50454
61456,61456,0,95893,-72632
61457,61457,0,95893,-72632
61458,61458,0,95893,-72632
61459,61459,0,95893,-72632
61460,61460,0,77298,-89457
61461,61461,0,77298,-89457
61462,61462,0,77298,-89457
61463,61463,0,77298,-89457
61464,61464,0,73862,-106128
61465,61465,0,73862,-106128
61466,61466,0,73862,-106128
61467,61467,0,73862,-106128
61468,61468,0,73862,-106128
61469,61469,0,73862,-106128
61470,61470,0,73862,-106128
61471,61471,0,73862,-106128
61472,61472,0,75240,-107774
61473,61473,0,75240,-107774
61474,61474,0,75240,-107774
61475,61475,0,75240,-107774
61476,61476,0,81059,-101051
61477,61477,0,81059,-101051
61478,61478,0,81059,-101051
61479,61479,0,81059,-101051
61480,61480,0,100766,-75478
61481,61481,0,100766,-75478
61482,61482,0,100766,-75478
61483,61483,0,100766,-75478
61484,61484,0,108718,-40431
61485,61485,0,108718,-40431
61486,61486,0,108718,-40431
61487,61487,0,108718,-40431
61488,61488,0,118248,5819
61489,61489,0,118248,5819
61490,61490,0,118248,5819
61491,61491,0,118248,5819
61492,61492,0,102928,34731
61493,61493,0,102928,34731
61494,61494,0,102928,34731
61495,61495,0,102928,34731
61496,61496,0,96018,49095
61497,61497,0,96018,49095
61498,61498,0,96018,49095
61499,61499,0,96018,49095
61500,61500,0,99913,78318
61501,61501,0,99913,78318
61502,61502,0,99913,78318
61503,61503,0,99913,78318
61504,61504,0,99913,78318
61505,61505,0,99913,78318
61506,61506,0,99913,78318
61507,61507,0,99913,78318
61508,61508,0,104362,88657
61509,61509,0,104362,88657
61510,61510,0,104362,88657
61511,61511,0,104362,88657
61512,61512,0,108710,67100
61513,61513,0,108710,67100
61514,61514,0,108710,67100
61515,61515,0,108710,67100
61516,61516,0,120897,49396
61517,61517,0,120897,49396
61518,61518,0,120897,49396
61519,61519,0,120897,49396
61520,61520,0,120835,16427
61521,61521,0,120835,16427
61522,61522,0,120835,16427
61523,61523,0,120835,16427
61524,61524,0,125660,-20282
61525,61525,0,125660,-20282
61526,61526,0,125660,-20282
61527,61527,0,125660,-20282
61528,61528,0,107674,-43596
61529,61529,0,107674,-43596
61530,61530,0,107674,-43596
61531,61531,0,107674,-43596
61532,61532,0,100079,-75488
61533,61533,0,100079,-75488
61534,61534,0,100079,-75488
61535,61535,0,100079,-75488
61536,61536,0,89150,-92012
61537,61537,0,89150,-92012
61538,61538,0,89150,-92012
61539,61539,0,89150,-92012
61540,61540,0,89150,-92012
61541,61541,0,89150,-92012
61542,61542,0,89150,-92012
61543,61543,0,89150,-92012
61544,61544,0,68414,-113467
61545,61545,0,68414,-113467
61546,61546,0,68414,-113467
61547,61547,0,68414,-113467
61548,61548,0,63679,-115406
61549,61549,0,63679,-115406
61550,61550,0,63679,-115406
61551,61551,0,63679,-115406
61552,61552,0,68780,-105523
61553,61553,0,68780,-105523
61554,61554,0,68780,-105523
61555,61555,0,68780,-105523
61556,61556,0,68969,-102440
61557,61557,0,68969,-102440
61558,61558,0,68969,-102440
61559,61559,0,68969,-102440
61560,61560,0,66146,-102039
61561,61561,0,66146,-102039
61562,61562,0,66146,-102039
61563,61563,0,66146,-102039
61564,61564,0,48923,-108792
61565,61565,0,48923,-108792
61566,61566,0,48923,-108792
61567,61567,0,48923,-108792
61568,61568,0,41259,-107087
61569,61569,0,41259,-107087
61570,61570,0,41259,-107087
61571,61571,0,41259,-107087
61572,61572,0,6760,-116649
61573,61573,0,6760,-116649
61574,61574,0,6760,-116649
61575,61575,0,6760,-116649
61576,61576,0,6760,-116649
61577,61577,0,6760,-116649
61578,61578,0,6760,-116649
61579,61579,0,6760,-116649
61580,61580,0,-58133,-124642
61581,61581,0,-58133,-124642
61582,61582,0,-58133,-124642
61583,61583,0,-58133,-124642
61584,61584,0,-87911,-113515
61585,61585,0,-87911,-113515
61586,61586,0,-87911,-113515
61587,61587,0,-87911,-113515
61588,61588,0,-103511,-79926
61589,61589,0,-103511,-79926
61590,61590,0,-103511,-79926
61591,61591,0,-103511,-79926
61592,61592,0,-106905,-78209
61593,61593,0,-106905,-78209
61594,61594,0,-106905,-78209
61595,61595,0,-106905,-78209
61596,61596,0,-100604,-68329
61597,61597,0,-100604,-68329
61598,61598,0,-100604,-68329
61599,61599,0,-100604,-68329
61600,61600,0,-90708,-82546
61601,61601,0,-90708,-82546
61602,61602,0,-90708,-82546
61603,61603,0,-90708,-82546
61604,61604,0,-77795,-82102
61605,61605,0,-77795,-82102
61606,61606,0,-77795,-82102
61607,61607,0,-77795,-82102
61608,61608,0,-54678,-102384
61609,61609,0,-54678,-102384
61610,61610,0,-54678,-102384
61611,61611,0,-54678,-102384
61612,61612,0,-54678,-102384
61613,61613,0,-54678,-102384
61614,61614,0,-54678,-102384
61615,61615,0,-54678,-102384
61616,61616,0,3289,-123971
61617,61617,0,3289,-123971
61618,61618,0,3289,-123971
61619,61619,0,3289,-123971
61620,61620,0,47382,-117157
61621,61621,0,47382,-117157
61622,61622,0,47382,-117157
61623,61623,0,47382,-117157
61624,61624,0,63152,-102045
61625,61625,0,63152,-102045
61626,61626,0,63152,-102045
61627,61627,0,63152,-102045
61628,61628,0,77924,-97759
61629,61629,0,77924,-97759
61630,61630,0,77924,-97759
61631,61631,0,77924,-97759
61632,61632,0,77264,-89492
61633,61633,0,77264,-89492
61634,61634,0,77264,-89492
61635,61635,0,77264,-89492
61636,61636,0,72937,-92732
61637,61637,0,72937,-92732
61638,61638,0,72937,-92732
61639,61639,0,72937,-92732
61640,61640,0,63096,-101627
61641,61641,0,63096,-101627
61642,61642,0,63096,-101627
61643,61643,0,63096,-101627
61644,61644,0,26526,-112290
61645,61645,0,26526,-112290
61646,61646,0,26526,-112290
61647,61647,0,26526,-112290
61648,61648,0,1867,-131072
61649,61649,0,1867,-131072
61650,61650,0,1867,-131072
61651,61651,0,1867,-131072
61652,61652,0,1867,-131072
61653,61653,0,1867,-131072
61654,61654,0,1867,-131072
61655,61655,0,1867,-131072
61656,61656,0,-99699,-103784
61657,61657,0,-99699,-103784
61658,61658,0,-99699,-103784
61659,61659,0,-99699,-103784
61660,61660,0,-122432,-44622
61661,61661,0,-122432,-44622
61662,61662,0,-122432,-44622
61663,61663,0,-122432,-44622
61664,61664,0,-131072,14253
61665,61665,0,-131072,14253
61666,61666,0,-131072,14253
61667,61667,0,-131072,14253
61668,61668,0,-115750,58111
61669,61669,0,-115750,58111
61670,61670,0,-115750,58111
61671,61671,0,-115750,58111
61672,61672,0,-88470,97395
61673,61673,0,-88470,97395
61674,61674,0,-88470,97395
61675,61675,0,-88470,97395
61676,61676,0,-58573,108923
61677,61677,0,-58573,108923
61678,61678,0,-58573,108923
61679,61679,0,-58573,108923
61680,61680,0,-5705,115612
61681,61681,0,-5705,115612
61682,61682,0,-5705,115612
61683,61683,0,-5705,115612
61684,61684,0,29585,130430
61685,61685,0,29585,130430
61686,61686,0,29585,130430
61687,61687,0,29585,130430
61688,61688,0,29585,130430
61689,61689,0,29585,130430
61690,61690,0,29585,130430
61691,61691,0,29585,130430
61692,61692,0,92669,102683
61693,61693,0,92669,102683
61694,61694,0,92669,102683
61695,61695,0,92669,102683
61696,61696,0,97949,81645
61697,61697,0,97949,81645
61698,61698,0,97949,81645
61699,61699,0,97949,81645
61700,61700,0,103973,85224
61701,61701,0,103973,85224
61702,61702,0,103973,85224
61703,61703,0,103973,85224
61704,61704,0,106292,65089
61705,61705,0,106292,65089
61706,61706,0,106292,65089
61707,61707,0,106292,65089
61708,61708,0,100499,66798
61709,61709,0,100499,66798
61710,61710,0,100499,66798
61711,61711,0,100499,66798
61712,61712,0,92795,66721
61713,61713,0,92795,66721
61714,61714,0,92795,66721
61715,61715,0,92795,66721
61716,61716,0,92728,73039
61717,61717,0,92728,73039
61718,61718,0,92728,73039
61719,61719,0,92728,73039
61720,61720,0,102001,62603
61721,61721,0,102001,62603
61722,61722,0,102001,62603
61723,61723,0,102001,62603
61724,61724,0,102001,62603
61725,61725,0,102001,62603
61726,61726,0,102001,62603
61727,61727,0,102001,62603
61728,61728,0,124438,50410
61729,61729,0,124438,50410
61730,61730,0,124438,50410
61731,61731,0,124438,50410
61732,61732,0,131071,21232
61733,61733,0,131071,21232
61734,61734,0,131071,21232
61735,61735,0,131071,21232
61736,61736,0,123884,-1233
61737,61737,0,123884,-1233
61738,61738,0,123884,-1233
61739,61739,0,123884,-1233
61740,61740,0,127275,-36589
61741,61741,0,127275,-36589
61742,61742,0,127275,-36589
61743,61743,0,127275,-36589
61744,61744,0,109589,-59274
61745,61745,0,109589,-59274
61746,61746,0,109589,-59274
61747,61747,0,109589,-59274
61748,61748,0,93952,-84986
61749,61749,0,93952,-84986
61750,61750,0,93952,-84986
61751,61751,0,93952,-84986
61752,61752,0,75368,-85032
61753,61753,0,75368,-85032
61754,61754,0,75368,-85032
61755,61755,0,75368,-85032
61756,61756,0,66187,-100256
61757,61757,0,66187,-100256
61758,61758,0,66187,-100256
61759,61759,0,66187,-100256
61760,61760,0,66187,-100256
61761,61761,0,66187,-100256
61762,61762,0,66187,-100256
61763,61763,0,66187,-100256
61764,61764,0,67178,-114915
61765,61765,0,67178,-114915
61766,61766,0,67178,-114915
61767,61767,0,67178,-114915
61768,61768,0,66856,-106872
61769,61769,0,66856,-106872
61770,61770,0,66856,-106872
61771,61771,0,66856,-106872
61772,61772,0,66312,-111823
61773,61773,0,66312,-111823
61774,61774,0,66312,-111823
61775,61775,0,66312,-111823
61776,61776,0,69889,-100667
61777,61777,0,69889,-100667
61778,61778,0,69889,-100667
61779,61779,0,69889,-100667
61780,61780,0,72767,-97366
61781,61781,0,72767,-97366
61782,61782,0,72767,-97366
61783,61783,0,72767,-97366
61784,61784,0,70059,-94643
61785,61785,0,70059,-94643
61786,61786,0,70059,-94643
61787,61787,0,70059,-94643
61788,61788,0,73892,-93144
61789,61789,0,73892,-93144
61790,61790,0,73892,-93144
61791,61791,0,73892,-93144
61792,61792,0,74903,-85240
61793,61793,0,74903,-85240
61794,61794,0,74903,-85240
61795,61795,0,74903,-85240
61796,61796,0,85737,-107173
61797,61797,0,85737,-107173
61798,61798,0,85737,-107173
61799,61799,0,85737,-107173
61800,61800,0,85737,-107173
61801,61801,0,85737,-107173
61802,61802,0,85737,-107173
61803,61803,0,85737,-107173
61804,61804,0,89022,-100532
61805,61805,0,89022,-100532
61806,61806,0,89022,-100532
61807,61807,0,89022,-100532
61808,61808,0,78529,-101183
61809,61809,0,78529,-101183
61810,61810,0,78529,-101183
61811,61811,0,78529,-101183
61812,61812,0,62226,-109443
61813,61813,0,62226,-109443
61814,61814,0,62226,-109443
61815,61815,0,62226,-109443
61816,61816,0,53789,-110234
61817,61817,0,53789,-110234
61818,61818,0,53789,-110234
61819,61819,0,53789,-110234
61820,61820,0,26183,-118522
61821,61821,0,26183,-118522
61822,61822,0,26183,-118522
61823,61823,0,26183,-118522
61824,61824,0,8025,-119324
61825,61825,0,8025,-119324
61826,61826,0,8025,-119324
61827,61827,0,8025,-119324
61828,61828,0,-30908,-111349
61829,61829,0,-30908,-111349
61830,61830,0,-30908,-111349
61831,61831,0,-30908,-111349
61832,61832,0,-62097,-126337
61833,61833,0,-62097,-126337
61834,61834,0,-62097,-126337
61835,61835,0,-62097,-126337
61836,61836,0,-62097,-126337
61837,61837,0,-62097,-126337
61838,61838,0,-62097,-126337
61839,61839,0,-62097,-126337
61840,61840,0,-107445,-89457
61841,61841,0,-107445,-89457
61842,61842,0,-107445,-89457
61843,61843,0,-107445,-89457
61844,61844,0,-109264,-65647
61845,61845,0,-109264,-65647
61846,61846,0,-109264,-65647
61847,61847,0,-109264,-65647
61848,61848,0,-104084,-74481
61849,61849,0,-104084,-74481
61850,61850,0,-104084,-74481
61851,61851,0,-104084,-74481
61852,61852,0,-96688,-74735
61853,61853,0,-96688,-74735
61854,61854,0,-96688,-74735
61855,61855,0,-96688,-74735
61856,61856,0,-82156,-90828
61857,61857,0,-82156,-90828
61858,61858,0,-82156,-90828
61859,61859,0,-82156,-90828
61860,61860,0,-53617,-96535
61861,61861,0,-53617,-96535
61862,61862,0,-53617,-96535
61863,61863,0,-53617,-96535
61864,61864,0,-22839,-108420
61865,61865,0,-22839,-108420
61866,61866,0,-22839,-108420
61867,61867,0,-22839,-108420
61868,61868,0,25982,-115081
61869,61869,0,25982,-115081
61870,61870,0,25982,-115081
61871,61871,0,25982,-115081
61872,61872,0,25982,-115081
61873,61873,0,25982,-115081
61874,61874,0,25982,-115081
61875,61875,0,25982,-115081
61876,61876,0,106509,-67559
61877,61877,0,106509,-67559
61878,61878,0,106509,-67559
61879,61879,0,106509,-67559
61880,61880,0,119620,-19414
61881,61881,0,119620,-19414
61882,61882,0,119620,-19414
61883,61883,0,119620,-19414
61884,61884,0,113817,14820
61885,61885,0,113817,14820
61886,61886,0,113817,14820
61887,61887,0,113817,14820
61888,61888,0,106186,44922
61889,61889,0,106186,44922
61890,61890,0,106186,44922
61891,61891,0,106186,44922
61892,61892,0,93620,74032
61893,61893,0,93620,74032
61894,61894,0,93620,74032
61895,61895,0,93620,74032
61896,61896,0,88942,69750
61897,61897,0,88942,69750
61898,61898,0,88942,69750
61899,61899,0,88942,69750
61900,61900,0,85966,82352
61901,61901,0,85966,82352
61902,61902,0,85966,82352
61903,61903,0,85966,82352
61904,61904,0,91084,78024
61905,61905,0,91084,78024
61906,61906,0,91084,78024
61907,61907,0,91084,78024
61908,61908,0,91084,78024
61909,61909,0,91084,78024
61910,61910,0,91084,78024
61911,61911,0,91084,78024
61912,61912,0,101217,85961
61913,61913,0,101217,85961
61914,61914,0,101217,85961
61915,61915,0,101217,85961
61916,61916,0,105078,87205
61917,61917,0,105078,87205
61918,61918,0,105078,87205
61919,61919,0,105078,87205
61920,61920,0,102590,74003
61921,61921,0,102590,74003
61922,61922,0,102590,74003
61923,61923,0,102590,74003
61924,61924,0,86500,86421
61925,61925,0,86500,86421
61926,61926,0,86500,86421
61927,61927,0,86500,86421
61928,61928,0,63337,93996
61929,61929,0,63337,93996
61930,61930,0,63337,93996
61931,61931,0,63337,93996
61932,61932,0,45211,111603
61933,61933,0,45211,111603
61934,61934,0,45211,111603
61935,61935,0,45211,111603
61936,61936,0,8462,109470
61937,61937,0,8462,109470
61938,61938,0,8462,109470
61939,61939,0,8462,109470
61940,61940,0,-27494,102487
61941,61941,0,-27494,102487
61942,61942,0,-27494,102487
61943,61943,0,-27494,102487
61944,61944,0,-27494,102487
61945,61945,0,-27494,102487
61946,61946,0,-27494,102487
61947,61947,0,-27494,102487
61948,61948,0,-108658,63800
61949,61949,0,-108658,63800
61950,61950,0,-108658,63800
61951,61951,0,-108658,63800
61952,61952,0,-120045,23448
61953,61953,0,-120045,23448
61954,61954,0,-120045,23448
61955,61955,0,-120045,23448
61956,61956,0,-120566,-22345
61957,61957,0,-120566,-22345
61958,61958,0,-120566,-22345
61959,61959,0,-120566,-22345
61960,61960,0,-102827,-61137
61961,61961,0,-102827,-61137
61962,61962,0,-102827,-61137
61963,61963,0,-102827,-61137
61964,61964,0,-89866,-72326
61965,61965,0,-89866,-72326
61966,61966,0,-89866,-72326
61967,61967,0,-89866,-72326
61968,61968,0,-84111,-87117
61969,61969,0,-84111,-87117
61970,61970,0,-84111,-87117
61971,61971,0,-84111,-87117
61972,61972,0,-89467,-72187
61973,61973,0,-89467,-72187
61974,61974,0,-89467,-72187
61975,61975,0,-89467,-72187
61976,61976,0,-86417,-83327
61977,61977,0,-86417,-83327
61978,61978,0,-86417,-83327
61979,61979,0,-86417,-83327
61980,61980,0,-98634,-88798
61981,61981,0,-98634,-88798
61982,61982,0,-98634,-88798
61983,61983,0,-98634,-88798
61984,61984,0,-98634,-88798
61985,61985,0,-98634,-88798
61986,61986,0,-98634,-88798
61987,61987,0,-98634,-88798
61988,61988,0,-96469,-86045
61989,61989,0,-96469,-86045
61990,61990,0,-96469,-86045
61991,61991,0,-96469,-86045
61992,61992,0,-95108,-88585
61993,61993,0,-95108,-88585
61994,61994,0,-95108,-88585
61995,61995,0,-95108,-88585
61996,61996,0,-95905,-76894
61997,61997,0,-95905,-76894
61998,61998,0,-95905,-76894
61999,61999,0,-95905,-76894
62000,62000,0,-96606,-88365
62001,62001,0,-96606,-88365
62002,62002,0,-96606,-88365
62003,62003,0,-96606,-88365
62004,62004,0,-93726,-72485
62005,62005,0,-93726,-72485
62006,62006,0,-93726,-72485
62007,62007,0,-93726,-72485
62008,62008,0,-96234,-63363
62009,62009,0,-96234,-63363
62010,62010,0,-96234,-63363
62011,62011,0,-96234,-63363
62012,62012,0,-95313,-47964
62013,62013,0,-95313,-47964
62014,62014,0,-95313,-47964
62015,62015,0,-95313,-47964
62016,62016,0,-119353,-42765
62017,62017,0,-119353,-42765
62018,62018,0,-119353,-42765
